# HOSTNAME = prod2-0175
bs,llc_load_misses,rep,l1_load_misses,algo,wall_time
224,79851009,10,257959650,tiled,1.76931448
225,81635171,10,261405822,tiled,1.77866896
226,81058580,10,262365897,tiled,1.776607816
227,81717833,10,267294633,tiled,1.78548778
228,80848506,10,266961111,tiled,1.776638075
229,82001366,10,271570482,tiled,1.78640009
230,81134846,10,271085181,tiled,1.777085711
231,82146548,10,277261509,tiled,1.784509862
232,80096848,10,274862836,tiled,1.772473302
233,80917429,10,280203703,tiled,1.782342103
234,80932746,10,281033099,tiled,1.777134561
235,81360843,10,284833328,tiled,1.778715777
236,80726570,10,285715399,tiled,1.780341186
237,81691809,10,291455760,tiled,1.789355514
238,80783653,10,290821237,tiled,1.783418825
239,81753723,10,297108901,tiled,1.794790616
240,79968853,10,295824479,tiled,1.779530501
241,80902197,10,298580889,tiled,1.785121194
242,80684508,10,301484319,tiled,1.784933148
243,81483613,10,311517062,tiled,1.854414357
244,80464953,10,306159750,tiled,1.783676348
245,81506984,10,310682490,tiled,1.790956469
246,80823971,10,312271688,tiled,1.787887841
247,81553639,10,316606773,tiled,1.791838512
248,79817460,10,313943621,tiled,1.778196446
249,80816315,10,318494800,tiled,1.789030898
250,80776002,10,321448889,tiled,1.782736874
251,80912449,10,324000604,tiled,1.79192715
252,80314095,10,325546875,tiled,1.776108
253,81343947,10,332281914,tiled,1.798100243
254,80511654,10,330838401,tiled,1.787696926
255,81172755,10,336921824,tiled,1.772919308
256,79703346,10,334519903,tiled,1.778650052
257,80739045,10,341047918,tiled,1.79400164
258,80291192,10,342781950,tiled,1.76302117
259,80518137,10,348426263,tiled,1.775863204
260,80080150,10,350752690,tiled,1.795028645
261,80632370,10,357586710,tiled,1.804184777
262,80012961,10,358019683,tiled,1.793918776
263,80627257,10,365600936,tiled,1.799322371
264,79416341,10,365485219,tiled,1.792253504
265,80050866,10,371421767,tiled,1.80112801
266,79849743,10,374051313,tiled,1.799640548
267,79891277,10,379652508,tiled,1.800876176
268,79699356,10,382490648,tiled,1.798984445
269,80180856,10,388878424,tiled,1.809178751
270,79592243,10,390044879,tiled,1.79449489
271,80109200,10,396548914,tiled,1.816376336
272,78779503,10,397749152,tiled,1.791224694
273,79415399,10,404029636,tiled,1.810172876
274,79210145,10,405676647,tiled,1.806193969
275,79341364,10,411384300,tiled,1.815385196
276,78956921,10,414541534,tiled,1.815085111
277,79458743,10,424518601,tiled,1.828806023
278,78973906,10,421269745,tiled,1.816998988
279,79316295,10,427232853,tiled,1.826474124
280,78170305,10,428401932,tiled,1.815691795
281,79009189,10,434797601,tiled,1.825589586
282,78624635,10,436163188,tiled,1.822725869
283,78763169,10,442407150,tiled,1.832899727
284,78053513,10,443389859,tiled,1.822874446
285,78874045,10,449260289,tiled,1.832854286
286,78225029,10,451198569,tiled,1.82813491
287,78673397,10,454126997,tiled,1.836507312
288,77346542,10,455757277,tiled,1.826061061
289,78086885,10,457470792,tiled,1.83436076
290,78092346,10,458492143,tiled,1.831398326
291,78166143,10,457476016,tiled,1.834396319
292,77813730,10,456376727,tiled,1.827336743
293,78235071,10,457899976,tiled,1.836930519
294,77929376,10,458295466,tiled,1.831950021
295,78618670,10,460407998,tiled,1.840877221
296,77281567,10,456577196,tiled,1.824555055
297,77924996,10,457087025,tiled,1.832926128
298,77680525,10,457664177,tiled,1.830411
299,78030310,10,458842116,tiled,1.833027074
300,77687930,10,459327698,tiled,1.850921801
362,76455022,10,458494866,tiled,1.821091923
512,74114216,10,458377082,tiled,1.830956165
724,71743056,10,459372071,tiled,1.861672343
1024,69931534,10,458777955,tiled,1.86806609
1448,68502957,10,458351093,tiled,1.874031102
2048,76755147,10,454757454,tiled,2.047732357
2896,70118400,10,454320864,tiled,2.104268259
4096,45921131,10,454731075,tiled,1.91646078
5793,45392898,10,454515727,tiled,1.937766646
8192,46485031,10,454339316,tiled,1.945177816
11585,57695765,10,453287851,tiled,2.096273215
16384,46063986,10,453578064,tiled,1.993649203
23170,43695844,10,453095978,tiled,2.010246354
32768,43696841,10,453102724,tiled,2.008865789
46341,43700211,10,453116934,tiled,2.007763847
65536,43694343,10,453096271,tiled,2.007526183
92682,43693523,10,453099586,tiled,2.007850296
131072,43699266,10,453105820,tiled,2.01052765
185364,43695234,10,453100588,tiled,2.008738549
262144,43691740,10,453091224,tiled,2.007194502
370728,43692721,10,453099133,tiled,2.008380252
524288,43697616,10,453105524,tiled,2.008795183
741455,43692616,10,453100300,tiled,2.007529467
